City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Smyrna,Tennessee,46885,1547,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,53,119,211,4,65.4,48.2,6,21,38,34,25.22%,$52516,9.5%,$1242,1008,$499900,2923,$171,21,55.00%,9%,60%,54%,57,29 mins,3.30%,N/A,23.10%,Rutherford County,34.20%,60.00%,4.94%,14.31%,76.35%,8.70%,9.4%,Central Standard Time,605,4.5,50.20%,19,5,32,17.4%,15.38,17,2,1
South Carthage,Tennessee,1305,509,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,52,111,207,3,65.4,48.2,N/A,20,33,38,8.47%,$37794,8.6%,N/A,N/A,$127900,N/A,N/A,34,48.60%,7%,56%,47%,69,28 mins,3.90%,N/A,-15.60%,Smith County,22.70%,73.90%,N/A,N/A,95.75%,6.10%,0.4%,Central Standard Time,605,4.3,41.60%,31,N/A,N/A,16.0%,28.34,17,2,0
Spring Hill,Tennessee,35995,1344,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,48,42,55,122,206,2,65.2,48.3,6,11,17,32,46.79%,$76840,1.8%,$1396,1108,$649900,3109,$209,13,72.10%,6%,50%,48%,66,32 mins,3.10%,N/A,41.60%,Williamson County,29.20%,64.20%,1.89%,4.45%,90.77%,6.90%,7.5%,Central Standard Time,605,4.5,33.20%,12,N/A,25,17.9%,7.15,20,2,1
Springfield,Tennessee,16692,1292,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,112,205,5,65.1,47.8,6,45,56,36,15.16%,$39980,16.6%,$1091,1033,$309500,1700,$182,37,50.90%,10%,56%,50%,56,23 mins,3.70%,N/A,3.70%,Robertson County,24.50%,71.60%,N/A,21.07%,69.56%,14.40%,10.6%,Central Standard Time,605,4.4,52.00%,71,N/A,57,18.2%,77.84,16,2,0
Thompson's Station,Tennessee,4112,209,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,48,42,54,122,208,3,65.3,48.3,N/A,0,0,38,61.03%,$97054,0.4%,N/A,N/A,$497500,N/A,N/A,13,74.20%,7%,49%,49%,67,28 mins,3.20%,N/A,111.30%,Williamson County,29.20%,64.20%,N/A,1.81%,87.79%,1.60%,1%,Central Standard Time,605,4.5,34.00%,10,N/A,25,19.4%,N/A,N/A,2,N/A
Vanleer,Tennessee,299,426,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,46,42,54,106,204,2,65.8,48.4,6,21,36,37,6.56%,$41071,13.5%,N/A,N/A,$133900,N/A,N/A,46,52.80%,9%,55%,68%,72,31 mins,3.80%,N/A,-26.20%,Dickson County,25.30%,70.80%,N/A,N/A,96.34%,1.00%,2.7%,Central Standard Time,605,4.5,56.60%,13,N/A,N/A,15.4%,121.46,19,2,0
Walnut Grove (Sumner Cnty),Tennessee,1018,211,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,45,44,51,112,205,5,N/A,N/A,N/A,14,24,49,N/A,$38269,N/A,N/A,N/A,$240500,N/A,N/A,35,80.10%,9%,57%,56%,66,27 mins,3.40%,N/A,74.30%,Sumner County,25.40%,70.10%,N/A,N/A,N/A,11.00%,N/A,Central Standard Time,605,4.6,37.20%,0,N/A,19,N/A,N/A,N/A,2,N/A
Walterhill,Tennessee,250,83,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,54,116,208,4,65.4,48.2,N/A,14,24,55,N/A,$89375,0%,$1228,959,$296200,N/A,N/A,27,84.50%,9%,62%,59%,66,28 mins,3.40%,N/A,-47.20%,Rutherford County,34.20%,60.00%,N/A,N/A,100.00%,N/A,0%,Central Standard Time,605,4.5,39.90%,25,N/A,30,9.0%,207.10,18,2,1
Watertown,Tennessee,1408,1059,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,53,111,210,3,65.3,48.2,5,25,23,37,11.75%,$35144,10.8%,N/A,N/A,$202100,N/A,N/A,55,60.20%,11%,60%,57%,71,37 mins,3.50%,N/A,-12.90%,Wilson County,25.40%,69.50%,N/A,14.01%,77.43%,4.80%,3.9%,Central Standard Time,605,4.6,53.80%,47,N/A,42,18.0%,104.11,19,2,0
Westmoreland,Tennessee,2322,556,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,53,110,210,5,65.9,48.8,6,21,28,38,6.56%,$40268,23.2%,N/A,N/A,$117900,N/A,N/A,43,47.70%,8%,73%,60%,71,29 mins,3.40%,N/A,-9.10%,Sumner County,25.40%,70.10%,N/A,N/A,95.86%,N/A,0%,Central Standard Time,605,4.6,52.00%,42,N/A,30,18.4%,165.64,18,2,0
White Bluff,Tennessee,3350,552,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,47,41,54,106,205,2,66.2,48.5,6,15,26,36,13.24%,$43275,12.1%,N/A,N/A,$177000,N/A,N/A,33,65.90%,8%,47%,51%,69,36 mins,3.80%,N/A,8.90%,Dickson County,25.30%,70.80%,N/A,1.56%,95.42%,1.20%,1%,Central Standard Time,605,4.5,59.40%,39,N/A,43,18.9%,109.31,20,2,1
White House,Tennessee,11107,988,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,45,44,52,112,208,5,65.3,48.2,6,19,31,33,26.82%,$68284,4.2%,$1412,1143,$227100,N/A,N/A,23,79.50%,7%,50%,49%,62,31 mins,3.40%,N/A,13.80%,Sumner County,25.40%,70.10%,1.87%,1.71%,93.25%,6.10%,4%,Central Standard Time,605,4.6,39.30%,45,N/A,48,18.2%,17.57,N/A,2,0
Woodbury,Tennessee,2696,1373,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,49,40,55,116,212,4,65.3,48.3,6,15,24,40,15.09%,$27125,28%,N/A,N/A,$139800,N/A,N/A,44,42.20%,8%,52%,46%,72,30 mins,4.20%,N/A,1.90%,Cannon County,21.20%,75.40%,N/A,3.52%,95.22%,N/A,2.8%,Central Standard Time,605,4.7,61.00%,17,N/A,N/A,14.7%,127.06,17,2,2
Wrigley,Tennessee,205,214,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,46,42,54,107,208,2,66,48.5,6,21,37,35,N/A,$25446,29.6%,N/A,N/A,$44400,N/A,N/A,57,74.50%,10%,48%,48%,68,36 mins,3.90%,N/A,-48.50%,Hickman County,23.30%,72.90%,N/A,41.57%,58.43%,N/A,0%,Central Standard Time,605,4.7,58.70%,8,N/A,N/A,22.3%,0.00,N/A,1,0
